t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26
0.5099999990045889,0.000000000001887529197109219,0.03342581021982274,0.008645055998018705,0.00006267459822090497,0.024977161053650578,0.0000000000000000004781619913207711,0.0009571903504490983,0.000019185458624935975,0.000003622115335260865,0.00000006048879252130028,0.00002238542918804476,0.000000001150442801706628,0.02049724936158776,0.0009623794970109,0.19891284546968935,0.0051356942417933515,0.0000000595115819624321,0.0000000000000016953072410565769,0.00000000000000000028873746359544303,0.0000000000000009174314754313402,0.0000016451991190074529,0.0000000000011567305061172334,0.00000006439310563697691,0.0000000024630563690801505,0.00000000003187746315685328,0.0000000000009088340411438395,
0.5116666656907324,0.0000000000018796329420414157,0.033427552785661646,0.00864792521548144,0.00006261195814434461,0.024977098436027884,0.0000000000000000004757224232880167,0.0009536018830874254,0.000019229496363713737,0.000003640035634912074,0.00000006112594810865249,0.00002244807246069739,0.000000001149946106723346,0.02051713962512178,0.0009652487244091213,0.1988929551968357,0.00515271531587181,0.00000005954956725214105,0.0000000000000017371722915504542,0.0000000000000000002868792739667037,0.000000000000000934072208855746,0.0000016441000357174563,0.0000000000011563467248881949,0.00000006439671409124134,0.000000002457004628960989,0.00000000003171482530285813,0.000000000000904322897260424,
0.513333332376876,0.0000000000018717902580959424,0.033429281668018514,0.008650792680635665,0.00006254938066042396,0.02497703581536457,0.0000000000000000004733015926217536,0.0009500406250648675,0.000019273498922647123,0.000003657987678111213,0.000000061769289837356,0.000022510653124568463,0.0000000011494499855548461,0.02053702789974076,0.0009681162001901586,0.1988730669132083,0.005169736152639339,0.000000059587533643916436,0.000000000000001780027129718647,0.0000000000000000002872241368113705,0.0000000000000009510175978008215,0.0000016430016318608655,0.0000000000011559634323897812,0.00000006440030839808129,0.000000002450982554257399,0.00000000003155343660651507,0.0000000000008998453986296094,
0.5149999990630194,0.000000000001864000620570007,0.03343099702069731,0.008653658396180201,0.00006248686570670374,0.024976973191697196,0.0000000000000000004708993063806813,0.0009465062689644869,0.000019317466363322693,0.0000036759713339700345,0.0000000624188567249946,0.00002257317124221923,0.0000000011489544369697956,0.020556914185645068,0.0009709819270642717,0.19885318061858792,0.005186756749584805,0.00000005962548116159379,0.000000000000001823892374497496,0.00000000000000000028939689496535226,0.0000000000000009682720791694516,0.0000016419039075092313,0.0000000000011555806275429228,0.00000006440388868162019,0.0000000024449899273747965,0.00000000003139328420507188,0.0000000000008954012096954925,
0.5166666657491629,0.0000000000018562635115201618,0.03343269899519639,0.008656522364798608,0.00006242441322080615,0.024976910564710266,0.0000000000000000004685153741277892,0.0009429985119789534,0.00001936139874769714,0.000003693986471393335,0.00000006307468785846399,0.00002263562687614854,0.0000000011484594597426087,0.02057679848303344,0.0009738459077354238,0.19883329631288993,0.005203777104203868,0.00000005966340982900732,0.0000000000000018687890701139233,0.00000000000000000029309714943754354,0.000000000000000985840156186691,0.00000164080686272806,0.000000000001155198309273085,0.00000006440745506473894,0.0000000024390265328410027,0.00000000003123435540272924,0.0000000000008909899991053871,
0.5183333324353064,0.0000000000018485784196545857,0.03343438774075116,0.008659384589184131,0.0000623620231404132,0.02497684793460652,0.0000000000000000004661496078909304,0.0009395170558244869,0.000019405296138093907,0.000003712032959079981,0.00000006373682239287232,0.000022698020088792963,0.0000000011479650526481954,0.020596680792104558,0.0009767081448986373,0.19881341399583088,0.005220797213999648,0.00000005970131966982293,0.0000000000000019147386988140836,0.0000000000000000002980849206611052,0.0000000000000010037264057083702,0.0000016397104975769114,0.0000000000011548164765069267,0.00000006441100766908766,0.0000000024330921572810325,0.00000000003107663766801166,0.0000000000008866114396465671,
0.5199999991214499,0.0000000000018409448402305604,0.03343606340437804,0.00866224507201777,0.00006229969540327006,0.024976785301573556,0.0000000000000000004638018221240027,0.0009360616066566957,0.000019449158597197708,0.000003730110665523954,0.00000006440529955041827,0.00002276035094252662,0.0000000011474712144663954,0.02061656111305729,0.0009795686412423696,0.1987935336671938,0.005237817076482105,0.00000005973921070769033,0.0000000000000019617631901767056,0.00000000000000000030416903812308207,0.0000000000000010219354841800061,0.0000016386148121094936,0.00000000000115443512817522,0.00000006441454661510118,0.00000000242718658939154,0.00000000003092011863118035,0.0000000000008822652081836995,
0.5216666658075934,0.000000000001833362274953973,0.03343772613091399,0.008665103815963405,0.00006223742994718143,0.024976722665649667,0.0000000000000000004614718336689902,0.0009326318749883258,0.000019492986188050448,0.0000037482194590153007,0.00000006508015861926979,0.000022822619499661787,0.0000000011469779439831423,0.02063643944609039,0.000982427399449146,0.19877365532692076,0.005254836689168263,0.00000005977708296627609,0.0000000000000020098849280881523,0.00000000000000000031119774586478725,0.0000000000000010404721321379069,0.0000016375198063737644,0.0000000000011540542632134844,0.00000006441807202201873,0.0000000024213096199155893,0.00000000003076478608170164,0.0000000000008779509855973819,
0.5233333324937369,0.0000000000018258302318707555,0.03343937606305737,0.00866796082369488,0.00006217522671001474,0.024976660026873758,0.00000000000000000045915946171855595,0.0009292275756087765,0.000019536778974046736,0.0000037663592076413683,0.0000000657614389524397,0.000022884825822448134,0.0000000011464852399843476,0.020656315791402743,0.0009852844221926577,0.19875377897467705,0.005271856049582868,0.00000005981493646907815,0.0000000000000020591267561707538,0.00000000000000000031905110636987474,0.0000000000000010593411773407863,0.000001636425480411985,0.0000000000011536738805583703,0.0000000644215840078913,0.000000002415461041618227,0.00000000003061062796575442,0.0000000000008736684567239377,
0.5249999991798804,0.000000000001818348225277927,0.033441013341407165,0.008670816097860358,0.0000621130856296955,0.024976597385285345,0.0000000000000000004568645277795109,0.00092584842750545,0.000019580537018930053,0.000003784529779287557,0.00000006644917996664933,0.000022946969973073338,0.0000000011459931012632974,0.020676190149193183,0.0009881397121415233,0.1987339046103169,0.005288875155256761,0.00000005985277123967122,0.0000000000000021095119822432186,0.00000000000000000032763486300701806,0.0000000000000010785475367167067,0.0000016353318342608505,0.0000000000011532939791523933,0.00000006442508268960412,0.0000000024096406492618387,0.00000000003045763238379396,0.000000000000869417310296036,
