t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26
0.764999998619791,0.000000000002069266855589216,0.2495968967743857,0.024953740701268178,0.000047393641588329175,0.024785917815996362,0.00000000000000000000000000000000000000000017727676390027658,0.000027094094963214174,0.0000960822621007321,0.00006985865097889677,0.00002499773441751978,0.000027598881827279623,0.0000000000001159595914870749,0.00000020916421477600313,0.000000012751173091330017,0.000022926734276988324,0.00000019641325207245204,0.00000000000021039017078190265,0.000000006569528503759429,0.00000000034167919101310203,0.00000000008344249178303455,0.0000000020853109739805723,0.0000000000004007415208691252,0.0000000007221096810798506,0.000000000000000000004344913392987151,0.00000000000000000000000000000000001181844777644284,0.0000000000000000000000000000000000003774240093627803,
0.7666666653059344,0.0000000000020976256607765673,0.24959571405971276,0.024953390760504304,0.00004734627160731973,0.024785453834820538,0.0000000000000000000000000000000000000000001863289468520776,0.000027138487917235515,0.00009624533236153989,0.00006991534931911413,0.000025066825975793014,0.00002764612205583818,0.00000000000011655804544860503,0.00000021146551900343167,0.000000012891636112460197,0.000023099474760547106,0.00000019857409559651643,0.0000000000002127079463734492,0.000000006641744260012239,0.000000000345883617519044,0.00000000008436192899567235,0.000000002112468337825723,0.0000000000004007471407784704,0.0000000007249103636480317,0.000000000000000000004453974708944383,0.00000000000000000000000000000000001242192717400205,0.0000000000000000000000000000000000003966137651387821,
0.768333331992078,0.0000000000021262613589599863,0.24959453014185273,0.024953039570986775,0.00004729894897233787,0.024784989864508927,0.00000000000000000000000000000000000000000019581014182418313,0.000027182823440764747,0.00009640819472224846,0.00006997184895953455,0.00002513568774568341,0.000027693313165332165,0.000000000000117157210635387,0.00000021378412766027766,0.00000001303315839461975,0.000023272822865082374,0.00000020075118430642283,0.00000000000021504320407810648,0.000000006714501814108528,0.0000000003501216404977922,0.00000000008528817563510193,0.0000000021399357195828217,0.00000000000040075278090077375,0.0000000007277133537607265,0.00000000000000000000456538566643852,0.000000000000000000000000000000000013053987188352388,0.0000000000000000000000000000000000004167083761396059,
0.7699999986782214,0.0000000000021551754681133465,0.24959334502253297,0.024952687135361442,0.000047251673636059164,0.024784525905063227,0.0000000000000000000000000000000000000000002057382001795157,0.00002722710157371133,0.0000965708483671702,0.00007002815177787307,0.000025204319981605375,0.000027740455185864128,0.000000000000117757083797898,0.00000021612010143952696,0.00000001317574369858947,0.000023446777209261385,0.00000020294457513443328,0.00000000000021739600601286524,0.0000000067878033163322935,0.00000000035439336470166697,0.00000000008622125658468709,0.0000000021677156679115182,0.0000000000004007584411952412,0.0000000007305186436977157,0.000000000000000000004679188257490582,0.000000000000000000000000000000000013715874322704858,0.0000000000000000000000000000000000004377471308070534,
0.7716666653643649,0.0000000000021843695078115617,0.24959215870330947,0.02495233345627631,0.00004720444555120729,0.024784061956502866,0.0000000000000000000000000000000000000000002161334937893829,0.000027271322355965587,0.00009673329249495839,0.00007008425962778664,0.000025272722949112367,0.000027787548147395936,0.00000000000011835766172465386,0.00000021847350089596595,0.000000013319395777165011,0.00002362133641047009,0.0000002051543248825896,0.00000000000021976641416344593,0.000000006861650920476828,0.00000000035869889464772906,0.00000000008716119674802688,0.0000000021958107420755857,0.00000000000040076412162104546,0.0000000007333262258132623,0.0000000000000000000047954250659351195,0.000000000000000000000000000000000014408884725021653,0.0000000000000000000000000000000000004597708752507153,
0.7733333320505085,0.0000000000022138449992512176,0.24959097118573126,0.024951978536382164,0.00004715726467055264,0.024783598018948125,0.00000000000000000000000000000000000000000022701549624044706,0.000027315485827399285,0.00009689552631848101,0.00007014017433910851,0.000025340896924682686,0.0000278345920797488,0.00000000000011895894124164944,0.00000022084438644606948,0.000000013464118375151187,0.000023796499084915076,0.00000020738049022262959,0.0000000000002221544903841824,0.000000006936046783901685,0.000000000363038334625046,0.0000000000881080210496221,0.0000000022242235119446728,0.00000000000040076982213731573,0.0000000007361360925351745,0.000000000000000000004914139273500913,0.0000000000000000000000000000000000151343659756011,0.0000000000000000000000000000000000004828220690786008,
0.7749999987366519,0.0000000000022436034652709846,0.2495897824713594,0.02495162237833136,0.00004711013094691329,0.02478313409226495,0.00000000000000000000000000000000000000000023840594604320325,0.00002735959202786493,0.00009705754906470088,0.000070195897718084,0.000025408842195505377,0.000027881587012603185,0.00000000000011956091921180887,0.00000022323281836786405,0.000000013609915229352607,0.000023972263847723316,0.0000002096231276958319,0.00000000000022456029639789627,0.000000007010993067588444,0.0000000003674117887019459,0.00000000008906175443554628,0.000000002252956557995934,0.0000000000004007755427031575,0.0000000007389482363638308,0.000000000000000000005035374665932746,0.000000000000000000000000000000000015893718932171697,0.0000000000000000000000000000000000005069448430154525,
0.7766666654227954,0.000000000002273646430372399,0.24958859256175125,0.02495126498478039,0.00004706304433315417,0.02478267017645503,0.0000000000000000000000000000000000000000002503260313429455,0.00002740364099719627,0.00009721935997455943,0.00007025143154760366,0.000025476559059270894,0.00002792853297549886,0.0000000000001201635925344233,0.0000002256388568008826,0.000000013756790068569057,0.000024148629313037662,0.00000021188229371296314,0.00000000000022698389379583058,0.000000007086491936200113,0.0000000003718193607332697,0.00000000009002242187411127,0.000000002282012471315846,0.0000000000004007812832776108,0.00000000074176264987124,0.00000000000000000000515917563915185,0.000000000000000000000000000000000016688399634118735,0.0000000000000000000000000000000000005321850583588229,
0.778333332108939,0.000000000002303975420741104,0.24958740145853658,0.02495090635838473,0.000047016004782187685,0.024782206271520054,0.00000000000000000000000000000000000000000026279886975494153,0.000027447632775207778,0.00009738095830284706,0.00007030677758743818,0.00002554404782396323,0.000027975429997834715,0.00000000000012076695814463716,0.00000022806256174592394,0.000000013904746613607697,0.000024325594094113665,0.00000021415804455442418,0.00000000000022942534403745425,0.000000007162545558132767,0.0000000003762611543676273,0.00000000009099004835652693,0.0000000023113938536020177,0.0000000000004007870438197332,0.0000000007445793257001452,0.000000000000000000005285587205461219,0.00000000000000000000000000000000001751992126750925,0.00000000000000000000000000000000000055859036832558935,
0.7799999987950824,0.00000000000233459196426809,0.249586209163266,0.024950546501804543,0.00004696901224697258,0.024781742377461696,0.00000000000000000000000000000000000000000027584796142870383,0.000027491567401694566,0.00009754234331808694,0.00007036193757447146,0.000025611308807653855,0.000028022278108868854,0.0000000000001213710130128831,0.00000023050399306517348,0.000000014053788577233722,0.000024503156803412874,0.00000021645043636953501,0.0000000000002318847084505339,0.000000007239156105574631,0.00000000038073727305456884,0.00000000009196465889755975,0.000000002341103317165577,0.00000000000040079282428850817,0.0000000007473982565630655,0.000000000000000000005414654999789838,0.000000000000000000000000000000000018389856192642036,0.0000000000000000000000000000000000005862102813407656,
